Year,costCenter_Code,costCenter_Code_MDA,table_identifier,table_identifier_MDA,total_allocation
2020,0125,"OFFICE OF THE HEAD OF
THE CIVIL SERVICE OF THE",0125005006,"FEDERAL TRAINING
CENTRE,MAIDUGURI",79397620
2020,0125,"OFFICE OF THE HEAD OF
THE CIVIL SERVICE OF THE",0125005007,"FEDERAL TRAINING
CENTRE,MAIDUGURI",97417983
2020,0125,"OFFICE OF THE HEAD OF
THE CIVIL SERVICE OF THE",0125006001,"FEDERAL TRAINING
CENTRE,MAIDUGURI",720365538
2020,0125,"OFFICE OF THE HEAD OF
THE CIVIL SERVICE OF THE",0125008001,"FEDERAL TRAINING
CENTRE,MAIDUGURI",376990693
2020,0140,"AUDITOR GENERAL FOR
THE FEDERATION",0140001001,"AUDITOR GENERAL FOR
THE FEDERATION",4128498300
2020,0145,"PUBLIC COMPLAINTS
COMMISSION",0145001001,"PUBLIC COMPLAINTS
COMMISSION",4200000000
2020,0147,"FEDERAL CIVIL SERVICE
COMMISSION",0147001001,"FEDERAL CIVIL SERVICE
COMMISSION",1277063318
2020,0148,"INDEPENDENT NATIONAL
ELECTORAL COMMISSION",0148001001,"INDEPENDENT NATIONAL
ELECTORAL COMMISSION",40000000000
2020,0149,"FEDERAL CHARACTER
COMMISSION",0149001001,"FEDERAL CHARACTER
COMMISSION",2995152781
2020,0155,"FEDERAL MINISTRY OF
POLICE AFFAIRS",0155001001,"POLICE FORMATIONS AND
COMMANDS",3054958308
2020,0155,"FEDERAL MINISTRY OF
POLICE AFFAIRS",0155002001,"POLICE FORMATIONS AND
COMMANDS",2767853323
2020,0155,"FEDERAL MINISTRY OF
POLICE AFFAIRS",0155004001,"POLICE FORMATIONS AND
COMMANDS",403319460192
2020,0156,"MINISTRY OF
COMMUNICATION",0156001001,NIPOST,6116759820
2020,0156,"MINISTRY OF
COMMUNICATION",0156003001,NIPOST,3473046717
2020,0156,"MINISTRY OF
COMMUNICATION",0156006001,NIPOST,9094334176
2020,0157,"NATIONAL SECURITY
ADVISER",0157001001,"PRESIDENTIAL AIR FLEETS
(STATE HOUSE)",21374613698
2020,0157,"NATIONAL SECURITY
ADVISER",0157002001,"PRESIDENTIAL AIR FLEETS
(STATE HOUSE)",60047653264
2020,0157,"NATIONAL SECURITY
ADVISER",0157002002,"PRESIDENTIAL AIR FLEETS
(STATE HOUSE)",2019233345
2020,0157,"NATIONAL SECURITY
ADVISER",0157003001,"PRESIDENTIAL AIR FLEETS
(STATE HOUSE)",44792705834
2020,0157,"NATIONAL SECURITY
ADVISER",0157004001,"PRESIDENTIAL AIR FLEETS
(STATE HOUSE)",8517022065
2020,0158,"CODE OF CONDUCT
TRIBUNAL",0158001001,"CODE OF CONDUCT
TRIBUNAL",965041687
2020,0159,"INFRASTRUCTURE
CONCESSION",0159001001,"INFRASTRUCTURE
CONCESSION",1354970802
2020,0160,"POLICE SERVICE
COMMISSION",0160001001,"POLICE SERVICE
COMMISSION HQTRS",1369586675
2020,0161,"SECRETARY TO THE
GOVERNMENT OF THE",0161001001,"NATIONAL HAJJ
COMMISSION OF NIGERIA",11403564969
2020,0161,"SECRETARY TO THE
GOVERNMENT OF THE",0161004001,"NATIONAL HAJJ
COMMISSION OF NIGERIA",408175544
2020,0161,"SECRETARY TO THE
GOVERNMENT OF THE",0161005001,"NATIONAL HAJJ
COMMISSION OF NIGERIA",5034913676
2020,0161,"SECRETARY TO THE
GOVERNMENT OF THE",0161007001,"NATIONAL HAJJ
COMMISSION OF NIGERIA",44484492020
2020,0161,"SECRETARY TO THE
GOVERNMENT OF THE",0161008001,"NATIONAL HAJJ
COMMISSION OF NIGERIA",8059340
2020,0161,"SECRETARY TO THE
GOVERNMENT OF THE",0161009001,"NATIONAL HAJJ
COMMISSION OF NIGERIA",525211367
2020,0161,"SECRETARY TO THE
GOVERNMENT OF THE",0161012001,"NATIONAL HAJJ
COMMISSION OF NIGERIA",2244381813
2020,0161,"SECRETARY TO THE
GOVERNMENT OF THE",0161013001,"NATIONAL HAJJ
COMMISSION OF NIGERIA",95923346
2020,0161,"SECRETARY TO THE
GOVERNMENT OF THE",0161014001,"NATIONAL HAJJ
COMMISSION OF NIGERIA",1309445131
2020,0161,"SECRETARY TO THE
GOVERNMENT OF THE",0161015001,"NATIONAL HAJJ
COMMISSION OF NIGERIA",1172436540
2020,0161,"SECRETARY TO THE
GOVERNMENT OF THE",0161018001,"NATIONAL HAJJ
COMMISSION OF NIGERIA",170890946
2020,0161,"SECRETARY TO THE
GOVERNMENT OF THE",0161019001,"NATIONAL HAJJ
COMMISSION OF NIGERIA",177000642
2020,0161,"SECRETARY TO THE
GOVERNMENT OF THE",0161021001,"NATIONAL HAJJ
COMMISSION OF NIGERIA",856712160
2020,0161,"SECRETARY TO THE
GOVERNMENT OF THE",0161022001,"NATIONAL HAJJ
COMMISSION OF NIGERIA",4300482711
2020,0164,"FEDERAL MINISTRY OF
SPECIAL DUTIES & INTER -",0164001001,"NATIONAL LOTTERY
REGULATORY",1548446362
2020,0164,"FEDERAL MINISTRY OF
SPECIAL DUTIES & INTER -",0164002001,"NATIONAL LOTTERY
REGULATORY",160034197
2020,0164,"FEDERAL MINISTRY OF
SPECIAL DUTIES & INTER -",0164003001,"NATIONAL LOTTERY
REGULATORY",643927181
2020,0164,"FEDERAL MINISTRY OF
SPECIAL DUTIES & INTER -",0164004001,"NATIONAL LOTTERY
REGULATORY",2141979833
2020,0215,"FEDERAL MINISTRY OF
AGRICULTURE AND RURAL",0215001001,"INSTITUTE OF
AGRICULTURAL",55494218601
2020,0215,"FEDERAL MINISTRY OF
AGRICULTURE AND RURAL",0215002001,"INSTITUTE OF
AGRICULTURAL",596162769
2020,0215,"FEDERAL MINISTRY OF
AGRICULTURE AND RURAL",0215003001,"INSTITUTE OF
AGRICULTURAL",1079866760
2020,0215,"FEDERAL MINISTRY OF
AGRICULTURE AND RURAL",0215004001,"INSTITUTE OF
AGRICULTURAL",2200979798
2020,0215,"FEDERAL MINISTRY OF
AGRICULTURE AND RURAL",0215005001,"INSTITUTE OF
AGRICULTURAL",2958703385
2020,0215,"FEDERAL MINISTRY OF
AGRICULTURE AND RURAL",0215006001,"INSTITUTE OF
AGRICULTURAL",2816080665
2020,0215,"FEDERAL MINISTRY OF
AGRICULTURE AND RURAL",0215007001,"INSTITUTE OF
AGRICULTURAL",2401348961
2020,0215,"FEDERAL MINISTRY OF
AGRICULTURE AND RURAL",0215008001,"INSTITUTE OF
AGRICULTURAL",1514942273
2020,0215,"FEDERAL MINISTRY OF
AGRICULTURE AND RURAL",0215009001,"INSTITUTE OF
AGRICULTURAL",8593220949
2020,0215,"FEDERAL MINISTRY OF
AGRICULTURE AND RURAL",0215010001,"INSTITUTE OF
AGRICULTURAL",1859523612
2020,0215,"FEDERAL MINISTRY OF
AGRICULTURE AND RURAL",0215011001,"INSTITUTE OF
AGRICULTURAL",5906059750
2020,0215,"FEDERAL MINISTRY OF
AGRICULTURE AND RURAL",0215012001,"INSTITUTE OF
AGRICULTURAL",7056941520
2020,0215,"FEDERAL MINISTRY OF
AGRICULTURE AND RURAL",0215012002,"INSTITUTE OF
AGRICULTURAL",7710319965
2020,0215,"FEDERAL MINISTRY OF
AGRICULTURE AND RURAL",0215012003,"INSTITUTE OF
AGRICULTURAL",605287934
2020,0215,"FEDERAL MINISTRY OF
AGRICULTURE AND RURAL",0215013001,"INSTITUTE OF
AGRICULTURAL",2690011979
2020,0215,"FEDERAL MINISTRY OF
AGRICULTURE AND RURAL",0215014001,"INSTITUTE OF
AGRICULTURAL",1665448605
2020,0215,"FEDERAL MINISTRY OF
AGRICULTURE AND RURAL",0215015001,"INSTITUTE OF
AGRICULTURAL",1726343619
2020,0215,"FEDERAL MINISTRY OF
AGRICULTURE AND RURAL",0215016001,"INSTITUTE OF
AGRICULTURAL",675039206
2020,0215,"FEDERAL MINISTRY OF
AGRICULTURE AND RURAL",0215017001,"INSTITUTE OF
AGRICULTURAL",1503076211
2020,0215,"FEDERAL MINISTRY OF
AGRICULTURE AND RURAL",0215018001,"INSTITUTE OF
AGRICULTURAL",368568787
2020,0215,"FEDERAL MINISTRY OF
AGRICULTURE AND RURAL",0215019001,"INSTITUTE OF
AGRICULTURAL",1215819231
2020,0215,"FEDERAL MINISTRY OF
AGRICULTURE AND RURAL",0215020001,"INSTITUTE OF
AGRICULTURAL",853484720
2020,0215,"FEDERAL MINISTRY OF
AGRICULTURE AND RURAL",0215021001,"INSTITUTE OF
AGRICULTURAL",798611848
2020,0215,"FEDERAL MINISTRY OF
AGRICULTURE AND RURAL",0215022001,"INSTITUTE OF
AGRICULTURAL",1921973045
2020,0215,"FEDERAL MINISTRY OF
AGRICULTURE AND RURAL",0215023001,"INSTITUTE OF
AGRICULTURAL",814345205
2020,0215,"FEDERAL MINISTRY OF
AGRICULTURE AND RURAL",0215024001,"INSTITUTE OF
AGRICULTURAL",877614006
2020,0215,"FEDERAL MINISTRY OF
AGRICULTURE AND RURAL",0215025001,"INSTITUTE OF
AGRICULTURAL",749159165
2020,0215,"FEDERAL MINISTRY OF
AGRICULTURE AND RURAL",0215026001,"INSTITUTE OF
AGRICULTURAL",341670377
2020,0215,"FEDERAL MINISTRY OF
AGRICULTURE AND RURAL",0215027001,"INSTITUTE OF
AGRICULTURAL",1074070590
2020,0215,"FEDERAL MINISTRY OF
AGRICULTURE AND RURAL",0215028001,"INSTITUTE OF
AGRICULTURAL",1150507358
2020,0215,"FEDERAL MINISTRY OF
AGRICULTURE AND RURAL",0215029001,"INSTITUTE OF
AGRICULTURAL",301116164
2020,0215,"FEDERAL MINISTRY OF
AGRICULTURE AND RURAL",0215030001,"INSTITUTE OF
AGRICULTURAL",456114809
2020,0215,"FEDERAL MINISTRY OF
AGRICULTURE AND RURAL",0215031001,"INSTITUTE OF
AGRICULTURAL",1419363776
2020,0215,"FEDERAL MINISTRY OF
AGRICULTURE AND RURAL",0215032001,"INSTITUTE OF
AGRICULTURAL",333553522
2020,0215,"FEDERAL MINISTRY OF
AGRICULTURE AND RURAL",0215033001,"INSTITUTE OF
AGRICULTURAL",756978336
2020,0215,"FEDERAL MINISTRY OF
AGRICULTURE AND RURAL",0215034001,"INSTITUTE OF
AGRICULTURAL",392639752
2020,0215,"FEDERAL MINISTRY OF
AGRICULTURE AND RURAL",0215035001,"INSTITUTE OF
AGRICULTURAL",1622751827
2020,0215,"FEDERAL MINISTRY OF
AGRICULTURE AND RURAL",0215036001,"INSTITUTE OF
AGRICULTURAL",328441293
2020,0215,"FEDERAL MINISTRY OF
AGRICULTURE AND RURAL",0215037001,"INSTITUTE OF
AGRICULTURAL",1180587211
2020,0215,"FEDERAL MINISTRY OF
AGRICULTURE AND RURAL",0215050001,"INSTITUTE OF
AGRICULTURAL",4928703529
2020,0215,"FEDERAL MINISTRY OF
AGRICULTURE AND RURAL",0215051001,"INSTITUTE OF
AGRICULTURAL",1672670833
2020,0215,"FEDERAL MINISTRY OF
AGRICULTURE AND RURAL",0215053001,"INSTITUTE OF
AGRICULTURAL",1977149613
2020,0215,"FEDERAL MINISTRY OF
AGRICULTURE AND RURAL",0215054001,"INSTITUTE OF
AGRICULTURAL",567279455
2020,0215,"FEDERAL MINISTRY OF
AGRICULTURE AND RURAL",0215055001,"INSTITUTE OF
AGRICULTURAL",467796889
2020,0215,"FEDERAL MINISTRY OF
AGRICULTURE AND RURAL",0215056001,"INSTITUTE OF
AGRICULTURAL",1501011287
2020,0215,"FEDERAL MINISTRY OF
AGRICULTURE AND RURAL",0215058001,"INSTITUTE OF
AGRICULTURAL",1354983942
2020,0220,"FEDERAL MINISTRY OF
FINANCE, BUDGET AND",0220001001,FPO ADO-EKITI,4778712365
2020,0220,"FEDERAL MINISTRY OF
FINANCE, BUDGET AND",0220002001,FPO ADO-EKITI,2749375553894
2020,0220,"FEDERAL MINISTRY OF
FINANCE, BUDGET AND",0220003001,FPO ADO-EKITI,735485248182
2020,0220,"FEDERAL MINISTRY OF
FINANCE, BUDGET AND",0220003002,FPO ADO-EKITI,656693341324
2020,0220,"FEDERAL MINISTRY OF
FINANCE, BUDGET AND",0220006001,FPO ADO-EKITI,3631257637
2020,0220,"FEDERAL MINISTRY OF
FINANCE, BUDGET AND",0220007001,FPO ADO-EKITI,1070474235
2020,0220,"FEDERAL MINISTRY OF
FINANCE, BUDGET AND",0220007002,FPO ADO-EKITI,2160000
2020,0220,"FEDERAL MINISTRY OF
FINANCE, BUDGET AND",0220007003,FPO ADO-EKITI,2160000
2020,0220,"FEDERAL MINISTRY OF
FINANCE, BUDGET AND",0220007004,FPO ADO-EKITI,1773627729
2020,0220,"FEDERAL MINISTRY OF
FINANCE, BUDGET AND",0220007005,FPO ADO-EKITI,2160000
2020,0220,"FEDERAL MINISTRY OF
FINANCE, BUDGET AND",0220007006,FPO ADO-EKITI,2160000
2020,0220,"FEDERAL MINISTRY OF
FINANCE, BUDGET AND",0220007007,FPO ADO-EKITI,2160000
2020,0220,"FEDERAL MINISTRY OF
FINANCE, BUDGET AND",0220007008,FPO ADO-EKITI,2160000
2020,0220,"FEDERAL MINISTRY OF
FINANCE, BUDGET AND",0220007009,FPO ADO-EKITI,2160000
2020,0220,"FEDERAL MINISTRY OF
FINANCE, BUDGET AND",0220007010,FPO ADO-EKITI,2160000
2020,0220,"FEDERAL MINISTRY OF
FINANCE, BUDGET AND",0220007011,FPO ADO-EKITI,2160000
2020,0220,"FEDERAL MINISTRY OF
FINANCE, BUDGET AND",0220007012,FPO ADO-EKITI,2160000
2020,0220,"FEDERAL MINISTRY OF
FINANCE, BUDGET AND",0220007013,FPO ADO-EKITI,2160000
2020,0220,"FEDERAL MINISTRY OF
FINANCE, BUDGET AND",0220007014,FPO ADO-EKITI,2160000
2020,0220,"FEDERAL MINISTRY OF
FINANCE, BUDGET AND",0220007015,FPO ADO-EKITI,2160000
2020,0220,"FEDERAL MINISTRY OF
FINANCE, BUDGET AND",0220007016,FPO ADO-EKITI,2160000
2020,0220,"FEDERAL MINISTRY OF
FINANCE, BUDGET AND",0220007017,FPO ADO-EKITI,2160000
2020,0220,"FEDERAL MINISTRY OF
FINANCE, BUDGET AND",0220007018,FPO ADO-EKITI,2160000
2020,0220,"FEDERAL MINISTRY OF
FINANCE, BUDGET AND",0220007019,FPO ADO-EKITI,2160000
2020,0220,"FEDERAL MINISTRY OF
FINANCE, BUDGET AND",0220007020,FPO ADO-EKITI,2160000
2020,0220,"FEDERAL MINISTRY OF
FINANCE, BUDGET AND",0220007021,FPO ADO-EKITI,2160000
2020,0220,"FEDERAL MINISTRY OF
FINANCE, BUDGET AND",0220007022,FPO ADO-EKITI,2160000
2020,0220,"FEDERAL MINISTRY OF
FINANCE, BUDGET AND",0220007023,FPO ADO-EKITI,2160000
2020,0220,"FEDERAL MINISTRY OF
FINANCE, BUDGET AND",0220007024,FPO ADO-EKITI,2160000
2020,0220,"FEDERAL MINISTRY OF
FINANCE, BUDGET AND",0220007025,FPO ADO-EKITI,2160000
2020,0220,"FEDERAL MINISTRY OF
FINANCE, BUDGET AND",0220007026,FPO ADO-EKITI,2160000
2020,0220,"FEDERAL MINISTRY OF
FINANCE, BUDGET AND",0220007027,FPO ADO-EKITI,2160000
2020,0220,"FEDERAL MINISTRY OF
FINANCE, BUDGET AND",0220007028,FPO ADO-EKITI,2160000
2020,0220,"FEDERAL MINISTRY OF
FINANCE, BUDGET AND",0220007029,FPO ADO-EKITI,2160000
2020,0220,"FEDERAL MINISTRY OF
FINANCE, BUDGET AND",0220007030,FPO ADO-EKITI,2160000
2020,0220,"FEDERAL MINISTRY OF
FINANCE, BUDGET AND",0220007031,FPO ADO-EKITI,2160000
2020,0220,"FEDERAL MINISTRY OF
FINANCE, BUDGET AND",0220007032,FPO ADO-EKITI,2160000
2020,0220,"FEDERAL MINISTRY OF
FINANCE, BUDGET AND",0220007033,FPO ADO-EKITI,2160000
2020,0220,"FEDERAL MINISTRY OF
FINANCE, BUDGET AND",0220007034,FPO ADO-EKITI,2160000
2020,0220,"FEDERAL MINISTRY OF
FINANCE, BUDGET AND",0220007035,FPO ADO-EKITI,2160000
2020,0220,"FEDERAL MINISTRY OF
FINANCE, BUDGET AND",0220007036,FPO ADO-EKITI,2160000
2020,0220,"FEDERAL MINISTRY OF
FINANCE, BUDGET AND",0220007037,FPO ADO-EKITI,2160000
2020,0220,"FEDERAL MINISTRY OF
FINANCE, BUDGET AND",0220007038,FPO ADO-EKITI,2160000
2020,0220,"FEDERAL MINISTRY OF
FINANCE, BUDGET AND",0220007039,FPO ADO-EKITI,2160000
2020,0220,"FEDERAL MINISTRY OF
FINANCE, BUDGET AND",0220007040,FPO ADO-EKITI,3240000
2020,0220,"FEDERAL MINISTRY OF
FINANCE, BUDGET AND",0220007041,FPO ADO-EKITI,2160000
2020,0220,"FEDERAL MINISTRY OF
FINANCE, BUDGET AND",0220007042,FPO ADO-EKITI,2160000
2020,0220,"FEDERAL MINISTRY OF
FINANCE, BUDGET AND",0220007043,FPO ADO-EKITI,2160000
2020,0220,"FEDERAL MINISTRY OF
FINANCE, BUDGET AND",0220007044,FPO ADO-EKITI,2160000
2020,0220,"FEDERAL MINISTRY OF
FINANCE, BUDGET AND",0220007045,FPO ADO-EKITI,2160000
2020,0220,"FEDERAL MINISTRY OF
FINANCE, BUDGET AND",0220007046,FPO ADO-EKITI,1855810868
2020,0220,"FEDERAL MINISTRY OF
FINANCE, BUDGET AND",0220015001,FPO ADO-EKITI,2095016111
2020,0220,"FEDERAL MINISTRY OF
FINANCE, BUDGET AND",0220019001,FPO ADO-EKITI,4819581863
2020,0220,"FEDERAL MINISTRY OF
FINANCE, BUDGET AND",0220021001,FPO ADO-EKITI,2030079157
2020,0220,"FEDERAL MINISTRY OF
FINANCE, BUDGET AND",0220022001,FPO ADO-EKITI,590207812
2020,0222,"FEDERAL MINISTRY OF
INDUSTRY, TRADE AND",0222001001,"CONSUMER PROTECTION
COUNCIL",8988010031
2020,0222,"FEDERAL MINISTRY OF
INDUSTRY, TRADE AND",0222001002,"CONSUMER PROTECTION
COUNCIL",17054068309
2020,0222,"FEDERAL MINISTRY OF
INDUSTRY, TRADE AND",0222002001,"CONSUMER PROTECTION
COUNCIL",645582068
2020,0222,"FEDERAL MINISTRY OF
INDUSTRY, TRADE AND",0222004001,"CONSUMER PROTECTION
COUNCIL",1500000000
2020,0222,"FEDERAL MINISTRY OF
INDUSTRY, TRADE AND",0222005001,"CONSUMER PROTECTION
COUNCIL",2427897949
2020,0222,"FEDERAL MINISTRY OF
INDUSTRY, TRADE AND",0222006001,"CONSUMER PROTECTION
COUNCIL",407409327
2020,0222,"FEDERAL MINISTRY OF
INDUSTRY, TRADE AND",0222007001,"CONSUMER PROTECTION
COUNCIL",1211604430
2020,0222,"FEDERAL MINISTRY OF
INDUSTRY, TRADE AND",0222008001,"CONSUMER PROTECTION
COUNCIL",1954942169
2020,0222,"FEDERAL MINISTRY OF
INDUSTRY, TRADE AND",0222009001,"CONSUMER PROTECTION
COUNCIL",3759849540
2020,0222,"FEDERAL MINISTRY OF
INDUSTRY, TRADE AND",0222010001,"CONSUMER PROTECTION
COUNCIL",243408734
2020,0222,"FEDERAL MINISTRY OF
INDUSTRY, TRADE AND",0222011001,"CONSUMER PROTECTION
COUNCIL",543660748
2020,0222,"FEDERAL MINISTRY OF
INDUSTRY, TRADE AND",0222012001,"CONSUMER PROTECTION
COUNCIL",1068305697
2020,0222,"FEDERAL MINISTRY OF
INDUSTRY, TRADE AND",0222013001,"CONSUMER PROTECTION
COUNCIL",951723195
2020,0222,"FEDERAL MINISTRY OF
INDUSTRY, TRADE AND",0222014001,"CONSUMER PROTECTION
COUNCIL",846858175
2020,0222,"FEDERAL MINISTRY OF
INDUSTRY, TRADE AND",0222015001,"CONSUMER PROTECTION
COUNCIL",654340390
2020,0222,"FEDERAL MINISTRY OF
INDUSTRY, TRADE AND",0222016001,"CONSUMER PROTECTION
COUNCIL",259102175
2020,0222,"FEDERAL MINISTRY OF
INDUSTRY, TRADE AND",0222017001,"CONSUMER PROTECTION
COUNCIL",755045563
2020,0222,"FEDERAL MINISTRY OF
INDUSTRY, TRADE AND",0222027001,"CONSUMER PROTECTION
COUNCIL",12005495469
2020,0222,"FEDERAL MINISTRY OF
INDUSTRY, TRADE AND",0222030001,"CONSUMER PROTECTION
COUNCIL",501457312
2020,0222,"FEDERAL MINISTRY OF
INDUSTRY, TRADE AND",0222031001,"CONSUMER PROTECTION
COUNCIL",897005800
2020,0227,"FEDERAL MINISTRY OF
LABOUR AND",0227001001,"GENEVA LABOUR DESK
OFFICE",3544716158
2020,0227,"FEDERAL MINISTRY OF
LABOUR AND",0227002001,"GENEVA LABOUR DESK
OFFICE",747078316
2020,0227,"FEDERAL MINISTRY OF
LABOUR AND",0227003001,"GENEVA LABOUR DESK
OFFICE",1296666568
2020,0227,"FEDERAL MINISTRY OF
LABOUR AND",0227004001,"GENEVA LABOUR DESK
OFFICE",11832692265
2020,0227,"FEDERAL MINISTRY OF
LABOUR AND",0227005001,"GENEVA LABOUR DESK
OFFICE",1262986559
2020,0227,"FEDERAL MINISTRY OF
LABOUR AND",0227006001,"GENEVA LABOUR DESK
OFFICE",4358826991
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228001001,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",5147011057
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228002001,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",3672356791
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228003001,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",839418375
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228004001,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",3911144927
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228005001,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",1964960530
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228005002,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",785010293
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228005003,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",1055689199
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228005004,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",939114605
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228005005,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",1650695451
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228005006,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",1112196130
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228005007,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",2189059540
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228005008,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",367656896
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228005009,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",313303201
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228005010,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",320368053
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228005011,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",375713924
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228005012,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",497699918
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228005013,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",373246096
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228005014,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",336990981
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228005016,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",914710304
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228006001,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",1864127869
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228008001,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",746817066
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228008002,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",293605013
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228008003,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",337048530
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228008004,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",308381042
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228008006,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",236669718
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228008007,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",305183519
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228008008,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",302862662
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228008009,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",251236503
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228008010,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",237857452
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228008011,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",108323951
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228008012,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",75954033
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228008013,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",90585116
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228008014,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",89485781
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228008015,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",59499221
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228008016,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",81623270
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228008017,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",77222790
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228008018,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",91995609
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228008019,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",70398781
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228008020,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",76041295
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228008021,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",102897879
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228008022,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",87556059
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228008023,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",86798207
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228008024,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",74981422
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228008025,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",56985025
